7254#Has_Status,13843#Has_Direct_Object,48333#Has_Direct_Object,7802#Has_Constraint,7864#Has_Result,7864#Has_Preposition_Object,8744#Has_Direct_Object,8746#Has_Preposition_Object,action#Has_Event,24800#Has_Preposition_Object,9435#Has_Manner,48294#Has_Status,13078#Has_Direct_Object,7659#Has_Status,13078#Has_Constraint,33431#Has_Direct_Object,13112#Has_Direct_Object,48336#Has_Direct_Object,517#Has_Status,9462#Has_Direct_Object,1501#Has_Status,9442#Has_Status,9443#Has_Location,19#Has_Status,7846#Has_Direct_Object,7856#Has_Direct_Object,13215#Has_Direct_Object,9434#Has_Status,9904#Has_Direct_Object,14303#Has_Direct_Object,48295#Has_Direct_Object,7802#Has_Location,13112#Has_Preposition_Object,20#Has_Constraint,20#Has_Result,7852#Has_Direct_Object,20#Has_Direction,9939#Has_Direct_Object,24800#Has_Manner,7802#Has_Manner,9435#Has_Location,13249#Has_Direct_Object,7833#Has_Direct_Object,9435#Has_Direct_Object,7864#Has_Manner,20#Has_Direct_Object,8990#Has_Status,24800#Has_Direct_Object,7802#Has_Preposition_Object,7833#Has_Result,9443#Has_Temporal,8814#Has_Direct_Object,7802#Has_Direct_Object,7823#Has_Status,8741#Has_Preposition_Object,48295#Has_Constraint,13961#Has_Direct_Object,7849#Has_Direct_Object,13283#Has_Preposition_Object,8814#Has_Preposition_Object,13843#Has_Preposition_Object,13283#Has_Direct_Object,8746#Has_Location,13961#Has_Purpose,1514#Has_Status,9443#Has_Direct_Object,7802#Has_Result,7824#Has_Direct_Object,20#Has_Preposition_Object,1187#Has_Status,8746#Has_Direct_Object,8741#Has_Direct_Object,36136#Has_Direct_Object,19#Has_Type,9443#Has_Manner,19534#Has_Status,7864#Has_Direct_Object,api_method
7254,13843,48333,7802,7864,7864,8744,2160,8746,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,20,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8470,8741,36136,19,9443,19534,7864,8793
7254,13843,48333,7802,7864,7864,8744,2160,8746,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,20,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8470,8741,36136,19,9443,19534,7864,8745
7254,13841,48333,7802,7864,7864,8744,8746,13843,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,20,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13842,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,13840
7254,13843,48333,7802,7864,7864,8744,8746,9443,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,20,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9442,7802,7824,20,1187,8746,8741,36136,19,21780,19534,7864,21779
7254,13843,48333,7802,7864,7864,8744,8746,9443,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,2063,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,20,8990,24800,7802,7833,21178,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9442,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,21177
7254,13843,48333,7802,7864,7864,8744,8746,8814,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,20,8990,24800,7802,7833,9443,7251,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,45744
7254,13843,48333,7802,7864,7864,8744,8746,8814,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,20,8990,24800,7802,7833,9443,7251,7802,7823,8741,48295,13961,7849,13283,8813,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,26746
7254,13843,48333,7802,7864,7864,8744,8746,8814,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,20,8990,24800,7802,7833,9443,7251,7802,7823,8741,48295,13961,7849,13283,8813,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,23684
7254,13843,48333,7802,7864,7864,8744,8746,8814,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,20,8990,24800,7802,7833,9443,7251,7802,7823,8741,48295,13961,7849,13283,8813,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,22557
7254,13843,48333,7802,7864,7864,8744,8746,8814,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,20,8990,24800,7802,7833,9443,7251,7802,7823,8741,48295,13961,7849,13283,19694,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,19693
7254,13843,48333,7802,7864,7864,8744,8746,8814,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,20,8990,24800,7802,7833,9443,7251,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,12155
7254,13843,48333,7802,7864,7864,8744,8746,8814,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,20,8990,24800,7802,7833,9443,7251,7802,7823,8741,48295,13961,7849,13283,8813,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,12084
7254,13843,48333,7802,7864,7864,8744,8746,8814,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,20,8990,24800,7802,7833,9443,7251,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,9362
7254,13843,48333,7802,7864,7864,8744,8746,8814,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,20,8990,24800,7802,7833,9443,7251,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,9361
7254,13843,48333,7802,7864,7864,8744,8746,7824,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,20,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7823,20,1187,8746,8741,36136,19,9443,19534,7864,7893
7254,13843,48333,7802,7864,7864,8744,8746,7824,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,20,8990,24800,7802,7833,9443,8814,7802,4196,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7823,20,1187,8746,8741,36136,19,9443,19534,7864,7822
7254,13843,48333,7802,7864,7864,8744,8746,7802,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7809,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,20,8990,24800,7802,7833,9443,8814,1514,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,7805,9443,7810,7824,20,1187,8746,8741,36136,19,9443,19534,7864,47561
7254,13843,48333,7802,7864,7864,8744,8746,7802,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,7805,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7807,9435,13249,7833,9435,7864,20,8990,24800,1501,7833,9443,8814,1514,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,7805,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,47560
7254,13843,48333,13117,7864,7864,8744,8746,7802,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,20,8990,24800,7802,7833,9443,8814,1514,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,511,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,47556
7254,13843,48333,7802,7864,7864,8744,8746,7802,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7809,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,20,8990,24800,7802,7833,9443,8814,1514,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,7805,9443,7810,7824,20,1187,8746,8741,36136,19,9443,19534,7864,13127
7254,13843,48333,7802,7864,7864,8744,8746,7802,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,7805,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7807,9435,13249,7833,9435,7864,20,8990,24800,1501,7833,9443,8814,1514,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,7805,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,13126
7254,13843,48333,13117,7864,7864,8744,8746,7802,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,20,8990,24800,7802,7833,9443,8814,1514,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,511,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,13116
7254,13843,48333,7803,7864,7864,8744,8746,7802,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7804,9435,13249,7833,9435,7864,20,8990,24800,7802,7833,9443,8814,1514,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,7805,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,7801
7254,13843,48333,7802,7864,7864,8744,8746,13112,24800,9435,48294,13078,7659,13078,33431,1514,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,101,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,20,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,47588
7254,13843,48333,7802,7864,7864,8744,8746,13112,24800,9435,48294,13078,7659,13078,33431,1514,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,101,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,20,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,13486
7254,13843,48333,7802,7864,7864,8744,8746,7852,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7851,20,9939,24800,7802,9435,13249,7833,9435,7864,20,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,26480
7254,13843,48333,7802,7864,7864,8744,8746,7852,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7851,20,9939,24800,7802,9435,13249,7833,9435,7864,20,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,25481
7254,13843,48333,7802,7864,7864,8744,8746,7852,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7851,20,9939,24800,7802,9435,13249,7833,9435,7864,20,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,25457
7254,13843,48333,7802,7864,7864,8744,8746,7852,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7851,20,9939,24800,7802,9435,13249,7833,9435,7864,20,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,25455
7254,13843,48333,7802,7864,7864,8744,8746,7852,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7851,20,9939,24800,7802,9435,13249,7833,9435,7864,20,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,25454
7254,13843,48333,7802,7864,7864,8744,8746,7852,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7851,20,9939,24800,7802,9435,13249,7833,9435,7864,20,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,25453
7254,13843,48333,7802,7864,7864,8744,8746,7852,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7851,20,9939,24800,7802,9435,13249,7833,9435,7864,20,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,25452
7254,13843,48333,7802,7864,7864,8744,8746,7852,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7851,20,9939,24800,7802,9435,13249,7833,9435,7864,20,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,25450
7254,13843,48333,7802,7864,7864,8744,8746,7852,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7851,20,9939,24800,7802,9435,13249,7833,9435,7864,20,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,25269
7254,13843,48333,7802,7864,7864,8744,8746,7852,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7851,20,9939,24800,7802,9435,13249,7833,9435,7864,20,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,25265
7254,13843,48333,7802,7864,7864,8744,8746,7852,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7851,20,9939,24800,7802,9435,13249,7833,9435,7864,20,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,25229
7254,13843,48333,7802,7864,7864,8744,8746,7852,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7851,20,9939,24800,7802,9435,13249,7833,9435,7864,20,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,25225
7254,13843,48333,7802,7864,7864,8744,8746,7852,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7851,20,9939,24800,7802,9435,13249,7833,9435,7864,20,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,25217
7254,13843,48333,7802,7864,7864,8744,8746,7852,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7851,20,9939,24800,7802,9435,13249,7833,9435,7864,20,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,25030
7254,13843,48333,7802,7864,7864,8744,8746,7852,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7851,20,9939,24800,7802,9435,13249,7833,9435,7864,20,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,24788
7254,13843,48333,7802,7864,7864,8744,8746,7852,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7851,20,9939,24800,7802,9435,13249,7833,9435,7864,20,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,24787
7254,13843,48333,7802,7864,7864,8744,8746,7852,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7851,20,9939,24800,7802,9435,13249,7833,9435,7864,20,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,24786
7254,13843,48333,7802,7864,7864,8744,8746,7852,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7851,20,9939,24800,7802,9435,13249,7833,9435,7864,20,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,24784
7254,13843,48333,7802,7864,7864,8744,8746,7852,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7851,20,9939,24800,7802,9435,13249,7833,9435,7864,20,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,24783
7254,13843,48333,7802,7864,7864,8744,8746,7852,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7851,20,9939,24800,7802,9435,13249,7833,9435,7864,20,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,24782
7254,13843,48333,7802,7864,7864,8744,8746,13961,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,20,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,1187,7849,13283,8814,13843,13283,8746,41166,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,41165
7254,13843,48333,7802,7864,7864,8744,8746,13961,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,20,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,1187,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,40552
7254,13843,48333,7802,7864,7864,8744,8746,13961,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,20,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,1187,7849,13283,8814,13843,13283,8746,37645,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,39403
7254,13843,48333,7802,7864,7864,8744,8746,13961,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,20,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,1187,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,39269
7254,13843,48333,7802,7864,7864,8744,8746,13961,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,20,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,1187,7849,13283,8814,13843,13283,8746,37645,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,37644
7254,13843,48333,7802,7864,7864,8744,8746,13961,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,20,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,1187,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,37282
7254,13843,48333,7802,7864,7864,8744,8746,13961,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,20,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,1187,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,35476
7254,13843,48333,7802,7864,7864,8744,8746,13961,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,20,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,1187,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,35032
7254,13843,48333,7802,7864,7864,8744,8746,13961,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,20,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,1187,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,33921
7254,13843,48333,7802,7864,7864,8744,8746,13961,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,20,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,1187,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,565,8746,8741,36136,19,9443,19534,7864,33153
7254,13843,48333,7802,7864,7864,8744,8746,48295,24800,9435,48296,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48294,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,20,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36136,19,9443,19534,7864,48293
7254,13843,48333,7802,7864,7864,8744,8746,36136,24800,9435,48294,13078,7659,13078,33431,13112,48336,517,9462,1501,9442,9443,19,7846,7856,13215,9434,9904,14303,48295,7802,13112,20,20,7852,20,9939,24800,7802,9435,13249,7833,9435,7864,20,8990,24800,7802,7833,9443,8814,7802,7823,8741,48295,13961,7849,13283,8814,13843,13283,8746,13961,1514,9443,7802,7824,20,1187,8746,8741,36135,19,9443,19534,7864,36134
